model,question_id,dss,correct_alpha,correct_beta,correct_gamma,correct_answer
llama32,MQ_0899,0.757,True,False,True,A
llama32,MQ_0900,0.757,False,False,False,D
llama32,MQ_0910,0.757,True,False,True,A
llama32,MQ_0922,0.757,False,True,False,A
llama32,MQ_0975,0.757,True,False,False,A
llama32,MQ_0989,0.757,False,True,True,C
llama32,MQ_0012,0.7571,True,False,False,A
llama32,MQ_0027,0.7571,True,False,True,B
llama32,MQ_0049,0.7571,True,False,False,A
llama32,MQ_0065,0.7571,True,False,False,B
llama32,MQ_0111,0.7571,True,True,False,B
llama32,MQ_0163,0.7571,False,True,True,B
llama32,MQ_0174,0.7571,False,False,False,D
llama32,MQ_0184,0.7571,True,False,True,B
llama32,MQ_0187,0.7571,True,True,False,A
llama32,MQ_0230,0.7571,True,False,True,B
llama32,MQ_0231,0.7571,True,False,False,A
llama32,MQ_0234,0.7571,True,True,False,B
llama32,MQ_0236,0.7571,True,False,True,A
llama32,MQ_0287,0.7571,True,False,False,A
llama32,MQ_0294,0.7571,False,True,False,A
llama32,MQ_0304,0.7571,False,False,True,A
llama32,MQ_0327,0.7571,False,True,False,A
llama32,MQ_0328,0.7571,False,True,False,A
llama32,MQ_0341,0.7571,False,True,True,A
llama32,MQ_0345,0.7571,True,False,False,A
llama32,MQ_0366,0.7571,True,False,True,A
llama32,MQ_0369,0.7571,True,False,False,A
llama32,MQ_0371,0.7571,True,False,True,B
llama32,MQ_0424,0.7571,False,True,True,B
llama32,MQ_0446,0.7571,True,True,False,B
llama32,MQ_0480,0.7571,False,False,True,B
llama32,MQ_0499,0.7571,False,False,False,D
llama32,MQ_0502,0.7571,False,True,True,B
llama32,MQ_0534,0.7571,False,False,False,D
llama32,MQ_0559,0.7571,True,False,True,A
llama32,MQ_0563,0.7571,False,False,False,C
llama32,MQ_0575,0.7571,True,False,True,A
llama32,MQ_0577,0.7571,True,False,True,B
llama32,MQ_0626,0.7571,True,False,True,B
llama32,MQ_0670,0.7571,True,False,True,A
llama32,MQ_0678,0.7571,True,False,False,A
llama32,MQ_0687,0.7571,True,False,True,A
llama32,MQ_0706,0.7571,True,True,False,A
llama32,MQ_0714,0.7571,True,False,False,A
llama32,MQ_0717,0.7571,True,False,True,B
llama32,MQ_0721,0.7571,False,False,False,D
llama32,MQ_0754,0.7571,True,True,False,A
llama32,MQ_0772,0.7571,False,False,False,C
llama32,MQ_0850,0.7571,True,False,True,A
llama32,MQ_0863,0.7571,False,True,True,A
llama32,MQ_0876,0.7571,False,False,False,D
llama32,MQ_0898,0.7571,True,False,False,A
llama32,MQ_0935,0.7571,True,False,False,A
llama32,MQ_0954,0.7571,False,False,False,C
llama32,MQ_0955,0.7571,False,False,False,C
llama32,MQ_0961,0.7571,True,False,False,A
llama32,MQ_0985,0.7571,True,False,False,A
llama32,MQ_0009,0.767,False,False,True,D
llama32,MQ_0015,0.767,True,True,False,D
llama32,MQ_0016,0.767,False,False,True,D
llama32,MQ_0085,0.767,True,False,True,D
llama32,MQ_0108,0.767,True,False,False,D
llama32,MQ_0110,0.767,False,True,True,D
llama32,MQ_0112,0.767,False,True,True,C
llama32,MQ_0115,0.767,False,False,False,A
llama32,MQ_0116,0.767,False,False,False,A
llama32,MQ_0121,0.767,True,False,False,D
llama32,MQ_0125,0.767,True,False,False,C
llama32,MQ_0153,0.767,True,True,False,D
llama32,MQ_0200,0.767,False,False,False,A
llama32,MQ_0219,0.767,True,False,False,D
llama32,MQ_0229,0.767,True,False,True,D
llama32,MQ_0232,0.767,True,False,True,D
llama32,MQ_0298,0.767,False,False,False,A
llama32,MQ_0315,0.767,False,False,False,A
llama32,MQ_0337,0.767,False,True,True,C
llama32,MQ_0353,0.767,True,True,False,D
llama32,MQ_0393,0.767,True,False,True,C
llama32,MQ_0408,0.767,True,False,False,D
llama32,MQ_0419,0.767,False,False,False,B
llama32,MQ_0452,0.767,True,True,False,D
llama32,MQ_0467,0.767,False,False,False,B
llama32,MQ_0477,0.767,True,False,False,D
llama32,MQ_0511,0.767,True,False,True,C
llama32,MQ_0535,0.767,False,True,True,D
llama32,MQ_0543,0.767,True,False,True,C
llama32,MQ_0548,0.767,True,False,False,C
llama32,MQ_0556,0.767,False,False,True,D
llama32,MQ_0562,0.767,True,False,False,D
llama32,MQ_0581,0.767,True,True,False,D
llama32,MQ_0583,0.767,False,True,True,C
llama32,MQ_0592,0.767,True,True,False,C
llama32,MQ_0594,0.767,True,False,True,C
llama32,MQ_0638,0.767,False,True,True,D
llama32,MQ_0639,0.767,False,False,False,A
llama32,MQ_0663,0.767,True,True,False,D
llama32,MQ_0682,0.767,False,True,True,D
llama32,MQ_0695,0.767,True,True,False,D
llama32,MQ_0744,0.767,True,False,False,D
llama32,MQ_0749,0.767,True,True,False,C
llama32,MQ_0763,0.767,True,True,False,C
llama32,MQ_0771,0.767,True,False,True,C
llama32,MQ_0776,0.767,True,True,False,D
llama32,MQ_0787,0.767,True,False,False,D
llama32,MQ_0794,0.767,True,False,False,D
llama32,MQ_0808,0.767,False,False,False,B
llama32,MQ_0833,0.767,False,True,False,D
llama32,MQ_0849,0.767,False,False,False,B
llama32,MQ_0860,0.767,False,True,True,C
llama32,MQ_0877,0.767,False,False,False,A
llama32,MQ_0888,0.767,False,False,False,A
llama32,MQ_0903,0.767,True,False,False,D
llama32,MQ_0923,0.767,False,True,True,C
llama32,MQ_0933,0.767,False,True,False,C
llama32,MQ_0948,0.767,True,False,False,C
llama32,MQ_0972,0.767,True,True,False,C
llama32,MQ_0998,0.767,True,True,False,D
llama32,MQ_0014,0.7883,True,True,False,D
llama32,MQ_0017,0.7883,True,False,True,D
llama32,MQ_0035,0.7883,False,False,False,A
llama32,MQ_0045,0.7883,True,False,True,D
llama32,MQ_0053,0.7883,False,False,False,C
llama32,MQ_0057,0.7883,False,False,True,B
llama32,MQ_0077,0.7883,True,False,True,B
llama32,MQ_0101,0.7883,False,False,False,C
llama32,MQ_0103,0.7883,True,True,False,D
llama32,MQ_0119,0.7883,True,True,False,B
llama32,MQ_0120,0.7883,True,True,False,D
llama32,MQ_0150,0.7883,True,False,True,D
llama32,MQ_0168,0.7883,False,False,False,C
llama32,MQ_0186,0.7883,True,False,False,B
llama32,MQ_0199,0.7883,True,False,True,B
llama32,MQ_0208,0.7883,True,False,True,D
llama32,MQ_0213,0.7883,True,False,True,D
llama32,MQ_0215,0.7883,True,False,True,B
llama32,MQ_0221,0.7883,True,True,False,D
llama32,MQ_0225,0.7883,False,True,True,D
llama32,MQ_0248,0.7883,False,False,False,A
llama32,MQ_0259,0.7883,True,False,True,D
llama32,MQ_0266,0.7883,True,False,True,D
llama32,MQ_0268,0.7883,False,False,False,A
llama32,MQ_0273,0.7883,False,False,True,D
llama32,MQ_0291,0.7883,True,True,False,D
llama32,MQ_0343,0.7883,True,True,False,B
llama32,MQ_0391,0.7883,False,False,False,C
llama32,MQ_0398,0.7883,False,False,False,A
llama32,MQ_0404,0.7883,False,True,True,B
llama32,MQ_0410,0.7883,False,False,True,B
llama32,MQ_0513,0.7883,False,True,True,D
llama32,MQ_0572,0.7883,True,False,False,B
llama32,MQ_0576,0.7883,True,True,False,D
llama32,MQ_0590,0.7883,False,False,True,B
llama32,MQ_0622,0.7883,True,True,False,B
llama32,MQ_0644,0.7883,True,False,True,D
llama32,MQ_0648,0.7883,True,True,False,D
llama32,MQ_0653,0.7883,True,False,True,D
llama32,MQ_0672,0.7883,False,True,True,B
llama32,MQ_0681,0.7883,True,True,False,B
llama32,MQ_0712,0.7883,True,False,True,B
llama32,MQ_0739,0.7883,True,False,True,B
llama32,MQ_0769,0.7883,True,False,False,D
llama32,MQ_0785,0.7883,False,False,False,A
llama32,MQ_0796,0.7883,True,False,False,B
llama32,MQ_0809,0.7883,False,True,True,B
llama32,MQ_0839,0.7883,True,False,False,B
llama32,MQ_0857,0.7883,True,False,False,D
llama32,MQ_0889,0.7883,True,False,True,D
llama32,MQ_0902,0.7883,True,True,False,D
llama32,MQ_0926,0.7883,False,False,False,A
llama32,MQ_0936,0.7883,True,True,False,D
llama32,MQ_0942,0.7883,True,False,False,D
llama32,MQ_0983,0.7883,True,True,False,D
llama32,MQ_0997,0.7883,False,False,True,D
mistral7b,MQ_0101,0.1347,True,False,False,C
mistral7b,MQ_0007,0.1423,False,False,True,B
mistral7b,MQ_0897,0.149,False,True,False,C
mistral7b,MQ_0575,0.151,True,False,False,A
mistral7b,MQ_0646,0.1707,True,False,False,A
mistral7b,MQ_0415,0.1728,True,False,False,C
mistral7b,MQ_0697,0.1785,False,False,False,B
mistral7b,MQ_0377,0.1942,False,False,False,A
mistral7b,MQ_0703,0.2047,True,True,False,D
mistral7b,MQ_0251,0.2058,False,False,False,A
mistral7b,MQ_0453,0.2061,False,True,False,A
mistral7b,MQ_0999,0.2084,True,True,False,A
mistral7b,MQ_0655,0.2168,False,False,True,D
mistral7b,MQ_0620,0.2217,True,True,False,A
mistral7b,MQ_0993,0.2248,True,False,True,A
mistral7b,MQ_0559,0.2309,True,True,False,A
mistral7b,MQ_0848,0.2313,False,True,False,A
mistral7b,MQ_0577,0.2322,True,False,False,B
mistral7b,MQ_0110,0.2366,False,True,False,D
mistral7b,MQ_0411,0.2403,True,False,False,B
mistral7b,MQ_0236,0.2469,False,True,False,A
mistral7b,MQ_0591,0.247,False,False,True,C
mistral7b,MQ_0821,0.2547,False,False,False,C
mistral7b,MQ_0480,0.2555,False,True,False,B
mistral7b,MQ_0829,0.269,False,True,False,A
mistral7b,MQ_0378,0.2732,False,True,False,A
mistral7b,MQ_0248,0.2801,True,False,False,A
mistral7b,MQ_0303,0.2917,False,True,True,A
mistral7b,MQ_0696,0.2946,False,False,False,C
mistral7b,MQ_0305,0.2958,True,False,False,C
mistral7b,MQ_0253,0.2973,False,False,False,C
mistral7b,MQ_0121,0.3062,True,False,False,D
mistral7b,MQ_0704,0.3091,False,False,True,B
mistral7b,MQ_0088,0.3163,False,True,True,C
mistral7b,MQ_0746,0.3183,True,False,True,B
mistral7b,MQ_0726,0.3226,False,True,False,A
mistral7b,MQ_0735,0.3226,False,False,False,D
mistral7b,MQ_0690,0.3301,True,False,False,D
mistral7b,MQ_0686,0.3309,False,True,True,A
mistral7b,MQ_0262,0.3318,False,True,True,A
mistral7b,MQ_0404,0.3343,False,False,False,B
mistral7b,MQ_0739,0.3351,False,False,True,B
mistral7b,MQ_0328,0.3388,False,False,True,A
mistral7b,MQ_0879,0.3403,True,False,False,A
mistral7b,MQ_0520,0.3405,False,False,False,A
mistral7b,MQ_0045,0.3492,False,False,False,D
mistral7b,MQ_0962,0.352,True,False,False,B
mistral7b,MQ_0292,0.3536,False,True,True,C
mistral7b,MQ_0020,0.3537,False,False,True,D
mistral7b,MQ_0571,0.3576,False,False,False,B
mistral7b,MQ_0304,0.3602,False,False,True,A
mistral7b,MQ_0386,0.3609,True,True,False,D
mistral7b,MQ_0287,0.3618,True,True,False,A
mistral7b,MQ_0666,0.365,False,True,False,C
mistral7b,MQ_0374,0.3651,True,False,False,B
mistral7b,MQ_0002,0.3678,False,False,False,C
mistral7b,MQ_0335,0.3678,True,True,False,A
mistral7b,MQ_0695,0.3707,False,True,False,D
mistral7b,MQ_0795,0.3742,False,True,False,D
mistral7b,MQ_0042,0.3761,False,False,False,B
mistral7b,MQ_0630,0.3799,False,False,False,B
mistral7b,MQ_0702,0.3801,True,False,False,B
mistral7b,MQ_0086,0.381,False,False,False,B
mistral7b,MQ_0604,0.3829,False,False,True,C
mistral7b,MQ_0075,0.3835,False,False,False,D
mistral7b,MQ_0052,0.3837,False,False,True,D
mistral7b,MQ_0626,0.3846,False,False,False,B
mistral7b,MQ_0863,0.386,True,False,False,A
mistral7b,MQ_0796,0.3881,False,False,False,B
mistral7b,MQ_0657,0.3882,True,False,False,B
mistral7b,MQ_0074,0.3896,True,False,True,C
mistral7b,MQ_0505,0.3909,True,False,False,C
mistral7b,MQ_0521,0.3929,True,True,False,A
mistral7b,MQ_0194,0.3938,False,False,True,C
mistral7b,MQ_0801,0.3954,False,True,False,B
mistral7b,MQ_0388,0.3958,True,False,False,B
mistral7b,MQ_0544,0.3963,False,True,False,A
mistral7b,MQ_0294,0.3992,True,False,False,A
mistral7b,MQ_0534,0.3993,False,False,False,D
mistral7b,MQ_0961,0.4027,True,False,False,A
mistral7b,MQ_0399,0.4046,False,False,False,C
mistral7b,MQ_0116,0.4053,True,False,True,A
mistral7b,MQ_0908,0.4056,True,True,False,A
mistral7b,MQ_0447,0.4105,True,False,True,B
mistral7b,MQ_0278,0.4106,False,False,False,B
mistral7b,MQ_0062,0.4117,False,True,False,A
mistral7b,MQ_0947,0.4117,True,False,False,B
mistral7b,MQ_0145,0.4125,True,False,False,D
mistral7b,MQ_0005,0.4128,False,False,False,A
mistral7b,MQ_0036,0.4138,True,False,False,C
mistral7b,MQ_0084,0.4159,False,True,False,A
mistral7b,MQ_0543,0.4161,True,False,False,C
mistral7b,MQ_0832,0.4162,False,True,True,C
mistral7b,MQ_0610,0.4182,False,False,True,B
mistral7b,MQ_0968,0.419,True,True,False,A
mistral7b,MQ_0245,0.42,True,False,False,D
mistral7b,MQ_0970,0.42,False,True,True,D
mistral7b,MQ_0694,0.4205,True,True,False,C
mistral7b,MQ_0971,0.4208,True,False,True,D
mistral7b,MQ_0845,0.421,False,False,False,C
mistral7b,MQ_0060,0.4211,True,False,False,C
mistral7b,MQ_0343,0.4236,False,False,False,B
mistral7b,MQ_0124,0.4244,False,True,False,C
mistral7b,MQ_0638,0.4245,False,False,False,D
mistral7b,MQ_0228,0.4258,False,False,False,A
mistral7b,MQ_0408,0.4261,False,False,False,D
mistral7b,MQ_0800,0.4261,False,True,True,D
mistral7b,MQ_0619,0.4278,False,False,False,D
mistral7b,MQ_0772,0.4289,False,False,False,C
mistral7b,MQ_0779,0.43,False,False,False,C
mistral7b,MQ_0539,0.4301,False,False,False,C
mistral7b,MQ_0831,0.4302,False,False,False,A
mistral7b,MQ_0886,0.4308,True,True,False,C
mistral7b,MQ_0814,0.431,False,True,True,D
mistral7b,MQ_0424,0.4315,False,False,False,B
mistral7b,MQ_0132,0.4323,True,False,False,D
mistral7b,MQ_0989,0.4325,False,False,False,C
mistral7b,MQ_0493,0.4337,False,False,False,C
mistral7b,MQ_0302,0.4351,False,True,True,A
mistral7b,MQ_0853,0.4352,False,True,True,C
mistral7b,MQ_0653,0.4365,True,False,True,D
mistral7b,MQ_0247,0.4373,False,True,False,A
mistral7b,MQ_0688,0.4376,False,False,False,B
mistral7b,MQ_0249,0.4378,True,True,False,A
mistral7b,MQ_0917,0.4381,False,False,False,D
mistral7b,MQ_0072,0.4392,True,False,False,A
mistral7b,MQ_0615,0.4396,True,False,True,C
mistral7b,MQ_0214,0.4402,False,False,False,C
mistral7b,MQ_0867,0.4411,True,False,True,A
mistral7b,MQ_0233,0.442,False,False,False,A
mistral7b,MQ_0182,0.4428,True,False,True,C
mistral7b,MQ_0215,0.4433,True,False,False,B
mistral7b,MQ_0112,0.4438,False,False,True,C
mistral7b,MQ_0016,0.4442,False,True,True,D
mistral7b,MQ_0191,0.445,False,True,True,D
mistral7b,MQ_0712,0.446,True,False,True,B
mistral7b,MQ_0439,0.4466,False,False,False,D
mistral7b,MQ_0523,0.4468,False,True,True,D
mistral7b,MQ_0737,0.4489,True,True,False,D
mistral7b,MQ_0397,0.4493,False,False,False,A
mistral7b,MQ_0441,0.4493,True,False,False,C
mistral7b,MQ_0250,0.4508,True,False,True,D
mistral7b,MQ_0089,0.4526,True,True,False,C
mistral7b,MQ_0196,0.4534,True,False,False,A
mistral7b,MQ_0173,0.454,False,False,False,B
mistral7b,MQ_0479,0.4541,True,False,True,B
mistral7b,MQ_0150,0.4542,True,True,False,D
mistral7b,MQ_0213,0.4542,False,False,False,D
mistral7b,MQ_0477,0.455,False,False,False,D
mistral7b,MQ_0244,0.4571,False,False,False,C
mistral7b,MQ_0893,0.4574,True,False,False,C
mistral7b,MQ_0222,0.458,False,True,True,C
mistral7b,MQ_0676,0.4592,True,False,True,A
mistral7b,MQ_0450,0.4601,True,False,False,C
mistral7b,MQ_0528,0.4605,True,True,False,C
mistral7b,MQ_0029,0.4608,True,True,False,D
mistral7b,MQ_0752,0.461,False,False,False,D
mistral7b,MQ_0513,0.4614,False,True,False,D
mistral7b,MQ_0161,0.4617,True,False,True,B
mistral7b,MQ_0289,0.4617,False,False,False,C
mistral7b,MQ_0118,0.4619,False,False,False,D
mistral7b,MQ_0053,0.462,False,False,False,C
mistral7b,MQ_0063,0.4622,False,False,False,B
mistral7b,MQ_0649,0.4624,False,False,True,C
mistral7b,MQ_0271,0.4627,False,True,False,A
mistral7b,MQ_0854,0.463,True,False,False,C
mistral7b,MQ_0572,0.4631,True,False,False,B
mistral7b,MQ_0556,0.4641,False,False,True,D
mistral7b,MQ_0028,0.4654,False,True,False,D
mistral7b,MQ_0300,0.4658,False,False,True,B
mistral7b,MQ_0346,0.4659,True,False,False,A
mistral7b,MQ_0420,0.4665,False,True,True,A
mistral7b,MQ_0579,0.4666,True,True,False,A
mistral7b,MQ_0013,0.4676,False,False,False,B
mistral7b,MQ_0701,0.4678,False,True,True,C
mistral7b,MQ_0220,0.4681,False,False,False,C
mistral7b,MQ_0027,0.4682,False,False,False,B
mistral7b,MQ_0355,0.4696,False,True,True,D
mistral7b,MQ_0641,0.4698,True,True,False,A
mistral7b,MQ_0490,0.47,False,False,False,A
mistral7b,MQ_0087,0.4709,False,True,False,C
mistral7b,MQ_0547,0.4709,False,True,True,B
mistral7b,MQ_0068,0.4716,False,True,True,D
mistral7b,MQ_0606,0.4724,False,False,False,D
mistral7b,MQ_0788,0.4732,False,True,False,C
mistral7b,MQ_0436,0.4754,False,True,False,A
mistral7b,MQ_0167,0.4771,True,False,True,D
mistral7b,MQ_0065,0.4797,False,False,False,B
mistral7b,MQ_0130,0.48,True,True,False,C
mistral7b,MQ_0608,0.4803,True,False,True,B
mistral7b,MQ_0741,0.4805,True,True,False,C
mistral7b,MQ_0269,0.4811,False,False,True,B
mistral7b,MQ_0125,0.4837,True,False,True,C
mistral7b,MQ_0144,0.4841,False,False,True,D
mistral7b,MQ_0064,0.4847,False,True,False,C
mistral7b,MQ_0366,0.4865,True,False,True,A
mistral7b,MQ_0066,0.4877,True,True,False,C
mistral7b,MQ_0025,0.4883,False,False,False,C
mistral7b,MQ_0011,0.4887,True,False,True,C
mistral7b,MQ_0243,0.4895,True,False,True,B
mistral7b,MQ_0069,0.4905,False,False,False,A
mistral7b,MQ_0682,0.491,True,False,True,D
mistral7b,MQ_0762,0.4922,False,False,False,C
mistral7b,MQ_0265,0.4933,True,True,False,A
mistral7b,MQ_0282,0.4941,False,True,True,C
mistral7b,MQ_0350,0.4945,True,True,False,D
mistral7b,MQ_0631,0.4945,False,False,False,D
mistral7b,MQ_0766,0.4947,True,True,False,C
mistral7b,MQ_0642,0.4949,False,True,True,C
mistral7b,MQ_0636,0.4963,True,False,False,C
mistral7b,MQ_0768,0.5011,False,False,False,D
mistral7b,MQ_0290,0.5014,True,False,False,D
mistral7b,MQ_0774,0.5016,False,False,False,B
mistral7b,MQ_0883,0.5022,False,False,False,A
mistral7b,MQ_0983,0.5022,True,False,True,D
mistral7b,MQ_0263,0.5034,True,False,False,B
mistral7b,MQ_0560,0.5035,False,False,False,A
mistral7b,MQ_0715,0.5043,False,False,False,D
mistral7b,MQ_0471,0.5052,True,False,False,A
mistral7b,MQ_0166,0.5059,False,False,False,B
mistral7b,MQ_0600,0.5063,True,True,False,C
mistral7b,MQ_0353,0.5065,True,True,False,D
mistral7b,MQ_0395,0.5073,False,False,False,B
mistral7b,MQ_0625,0.5075,False,True,False,A
mistral7b,MQ_0160,0.5076,True,False,True,D
mistral7b,MQ_0549,0.5078,True,False,False,B
mistral7b,MQ_0200,0.5111,False,True,False,A
mistral7b,MQ_0464,0.5114,True,False,True,D
mistral7b,MQ_0870,0.512,True,False,False,A
mistral7b,MQ_0232,0.5121,False,True,False,D
mistral7b,MQ_0955,0.5126,False,False,False,C
mistral7b,MQ_0633,0.513,False,False,False,D
mistral7b,MQ_0652,0.5131,False,False,False,D
mistral7b,MQ_0966,0.514,False,False,False,A
mistral7b,MQ_0936,0.5149,True,True,False,D
mistral7b,MQ_0904,0.5155,True,False,True,C
mistral7b,MQ_0444,0.5161,True,True,False,B
mistral7b,MQ_0126,0.5165,True,False,True,B
mistral7b,MQ_0337,0.5173,True,False,True,C
mistral7b,MQ_0375,0.518,True,True,True,A
mistral7b,MQ_0806,0.5186,False,True,True,C
mistral7b,MQ_0751,0.5187,False,False,False,B
mistral7b,MQ_0098,0.5193,False,False,False,A
mistral7b,MQ_0996,0.5197,False,False,False,B
mistral7b,MQ_0141,0.5206,False,True,True,A
mistral7b,MQ_0885,0.5225,False,False,False,C
mistral7b,MQ_0421,0.5231,True,False,True,A
mistral7b,MQ_0252,0.5234,True,True,False,D
mistral7b,MQ_0162,0.5236,False,True,True,C
mistral7b,MQ_0467,0.5243,False,False,False,B
mistral7b,MQ_0325,0.5245,False,True,False,C
mistral7b,MQ_0898,0.5257,False,False,False,A
mistral7b,MQ_0585,0.5263,True,False,True,C
mistral7b,MQ_0839,0.5267,True,False,False,B
mistral7b,MQ_0538,0.527,False,False,True,A
mistral7b,MQ_0661,0.527,True,False,True,B
mistral7b,MQ_0826,0.5271,False,True,True,B
mistral7b,MQ_0413,0.5279,True,True,False,C
mistral7b,MQ_0327,0.528,False,True,True,A
mistral7b,MQ_0901,0.5295,False,True,True,C
mistral7b,MQ_0260,0.5305,True,False,True,A
mistral7b,MQ_0299,0.531,False,True,False,A
mistral7b,MQ_0402,0.531,True,True,False,A
mistral7b,MQ_0176,0.532,True,False,False,A
mistral7b,MQ_0991,0.5333,True,False,True,B
mistral7b,MQ_0909,0.534,False,False,False,C
mistral7b,MQ_0677,0.5342,True,True,False,B
mistral7b,MQ_0035,0.5354,True,False,False,A
mistral7b,MQ_0531,0.5365,False,False,False,B
mistral7b,MQ_0014,0.5372,True,False,False,D
mistral7b,MQ_0573,0.5372,True,False,False,C
mistral7b,MQ_0380,0.5374,False,True,False,C
mistral7b,MQ_0872,0.5375,False,True,True,B
mistral7b,MQ_0551,0.5386,True,False,False,B
mistral7b,MQ_0499,0.5392,False,False,False,D
mistral7b,MQ_0462,0.5394,True,False,False,B
mistral7b,MQ_0405,0.54,True,False,False,B
mistral7b,MQ_0227,0.5402,False,True,True,B
mistral7b,MQ_0760,0.5405,False,False,False,A
mistral7b,MQ_0401,0.543,True,False,True,A
mistral7b,MQ_0542,0.5434,True,False,False,D
mistral7b,MQ_0700,0.5447,False,True,True,B
mistral7b,MQ_0255,0.5453,False,True,False,A
mistral7b,MQ_0049,0.5455,True,True,False,A
mistral7b,MQ_0674,0.5467,False,False,False,C
mistral7b,MQ_0456,0.5475,False,True,True,B
mistral7b,MQ_0512,0.5483,False,True,True,B
mistral7b,MQ_0120,0.5484,False,True,False,D
mistral7b,MQ_0331,0.5492,False,True,True,C
mistral7b,MQ_0763,0.5498,True,True,False,C
mistral7b,MQ_0567,0.5514,True,True,False,C
mistral7b,MQ_0108,0.5535,True,False,True,D
mistral7b,MQ_0689,0.5542,True,True,False,C
mistral7b,MQ_0683,0.555,True,False,True,C
mistral7b,MQ_0078,0.5558,False,False,True,A
mistral7b,MQ_0907,0.5567,True,False,True,C
mistral7b,MQ_0362,0.5571,True,False,True,B
mistral7b,MQ_0475,0.5577,False,True,True,D
mistral7b,MQ_0442,0.5578,True,False,False,B
mistral7b,MQ_0017,0.5587,False,True,True,D
mistral7b,MQ_0314,0.5587,False,False,False,C
mistral7b,MQ_0916,0.5605,True,True,False,A
mistral7b,MQ_0008,0.5607,False,False,False,B
mistral7b,MQ_0609,0.5607,True,False,False,B
mistral7b,MQ_0578,0.5623,True,False,False,A
mistral7b,MQ_0570,0.5632,True,True,False,D
mistral7b,MQ_0582,0.5632,False,False,False,A
mistral7b,MQ_0882,0.5635,True,False,True,A
mistral7b,MQ_0776,0.566,True,False,False,D
mistral7b,MQ_0708,0.5664,True,False,True,B
mistral7b,MQ_0851,0.5664,False,False,False,A
mistral7b,MQ_0855,0.567,False,True,True,B
mistral7b,MQ_0954,0.5671,True,True,False,C
mistral7b,MQ_0034,0.5676,True,False,False,B
mistral7b,MQ_0858,0.568,True,False,False,C
mistral7b,MQ_0183,0.5682,False,False,False,A
mistral7b,MQ_0135,0.5714,True,False,True,B
mistral7b,MQ_0407,0.5714,True,True,False,D
mistral7b,MQ_0562,0.5718,False,False,False,D
mistral7b,MQ_0618,0.5718,False,False,True,B
mistral7b,MQ_0750,0.5719,False,False,False,D
mistral7b,MQ_0272,0.572,False,False,False,B
mistral7b,MQ_0500,0.5722,True,False,True,D
mistral7b,MQ_0354,0.5731,False,True,False,A
mistral7b,MQ_0136,0.5744,True,True,False,A
mistral7b,MQ_0767,0.5753,False,False,True,A
mistral7b,MQ_0765,0.5765,False,True,True,B
mistral7b,MQ_0536,0.5766,False,True,False,A
mistral7b,MQ_0914,0.5771,True,False,False,B
mistral7b,MQ_0738,0.5781,False,False,False,B
mistral7b,MQ_0792,0.5792,True,False,True,B
mistral7b,MQ_0403,0.5796,True,False,False,B
mistral7b,MQ_0032,0.5803,True,False,True,B
mistral7b,MQ_0281,0.5811,False,True,True,B
mistral7b,MQ_0257,0.5818,True,True,False,B
mistral7b,MQ_0286,0.5823,False,True,True,C
mistral7b,MQ_0723,0.5833,True,True,False,B
mistral7b,MQ_0672,0.5835,False,False,False,B
mistral7b,MQ_0057,0.5844,False,True,True,B
mistral7b,MQ_0919,0.5848,True,True,False,B
mistral7b,MQ_0329,0.585,True,True,False,C
mistral7b,MQ_0761,0.5851,False,False,False,B
mistral7b,MQ_0198,0.5852,False,False,True,C
mistral7b,MQ_0590,0.5852,True,False,True,B
mistral7b,MQ_0950,0.5855,False,False,False,B
mistral7b,MQ_0663,0.5856,True,True,False,D
mistral7b,MQ_0318,0.5864,True,False,True,A
mistral7b,MQ_0546,0.5872,True,True,False,D
mistral7b,MQ_0470,0.5888,True,True,False,A
mistral7b,MQ_0842,0.5889,True,False,False,C
mistral7b,MQ_0576,0.5893,True,True,False,D
mistral7b,MQ_0473,0.5897,False,False,False,D
mistral7b,MQ_0923,0.5897,False,True,True,C
mistral7b,MQ_0721,0.5914,False,False,False,D
mistral7b,MQ_0730,0.5924,False,False,False,A
mistral7b,MQ_0409,0.5933,False,True,True,A
mistral7b,MQ_0711,0.5936,False,True,True,C
mistral7b,MQ_0889,0.594,False,False,False,D
mistral7b,MQ_0794,0.5941,True,True,False,D
mistral7b,MQ_0226,0.5948,False,False,False,A
mistral7b,MQ_0810,0.5955,False,True,False,A
mistral7b,MQ_0137,0.5956,False,False,False,B
mistral7b,MQ_0340,0.5959,True,False,False,B
mistral7b,MQ_0206,0.596,False,False,False,B
mistral7b,MQ_0433,0.5962,False,True,False,A
mistral7b,MQ_0476,0.5964,True,False,True,D
mistral7b,MQ_0928,0.5964,True,False,False,B
mistral7b,MQ_0148,0.5971,False,False,False,C
mistral7b,MQ_0541,0.5975,True,False,True,C
mistral7b,MQ_0149,0.5981,True,False,True,C
mistral7b,MQ_0109,0.5983,True,False,True,B
mistral7b,MQ_0605,0.5984,True,False,False,B
mistral7b,MQ_0142,0.5989,False,True,False,C
mistral7b,MQ_0563,0.5993,False,True,False,C
mistral7b,MQ_0852,0.5995,False,True,True,C
mistral7b,MQ_0880,0.5998,False,False,True,B
mistral7b,MQ_0906,0.6,True,False,True,B
mistral7b,MQ_0428,0.6001,False,False,False,A
mistral7b,MQ_0320,0.6017,True,True,False,C
mistral7b,MQ_0627,0.6027,True,False,False,A
